job_id_a,title_a,exp_level_a,salary_a,job_id_b,title_b,exp_level_b,salary_b,shared_skills,similarity
3905288187,Collision Estimator,Mid-Senior level,,3903456759,"Entry Level Automotive Technician - Capitol Heights, MD",Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3895801263,Auto Detailer,Entry level,37440.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902736912,CDL Delivery Driver,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903471775,Plumber - Per Diem,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904725710,HIGH VOLUME - EXECUTIVE CHEF-ORANGE CA,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3884807680,Heat Treat Operator,Entry level,49389.6,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3899534037,Senior Corporate Director of EHS - Food & Beverage,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901946084,Machine Operator - 2nd Shift,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905305610,Warehouse - 3rd Shift,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3889441324,Production Operator - 1872963,Associate,42910.4,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902940950,Bakery Team Member,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3899521973,Dispatcher,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3889702666,Smartstyle Hair Salon - Stylist,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3885825151,Fire Alarm Inspections Manager,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3900079347,Warehouse Supervisor,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887858270,Maintenance Facilities Tech,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903844118,"Manager, Weight and Inspections - Hybrid",Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903812403,Food Runner Hale Nalu - Full Time,Entry level,46290.4,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3895492016,Commercial Route Manager,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904713999,Maintenance Technician III (Ammonia Refrigeration),Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3894901591,District Manager,Mid-Senior level,,2,0.6666666666666666
3905288187,Collision Estimator,Mid-Senior level,,3886451509,Custodian (Must be Able to Obtain TS/SCI Clearance),Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903840195,Machine Operator,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902753421,Grill Cook,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905287929,Shift Supervisor,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3888940634,"HVAC Technician - Indianapolis, IN",Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901672184,"Overnight Grocery Team Member (Stocker, Inventory, Receiving) - Full Time",Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902829613,Delivery Driver,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3894869260,Process Engineer,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905378000,Baker III,Mid-Senior level,56680.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905292836,Service Crew Member - Pagoda Asian Grill by P.F. Chang's,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902307816,"Travel Nurse RN - Telemetry - $2,220 per week in Burlington, NC",Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3895863821,Director of Maintenance,Director,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3889480426,Manufacturing Operator,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3898173770,Secondary Operations Lead,Not Specified,62400.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3889255103,Commercial Plumber,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3885830665,Production Supervisor - Ready To Cook (Evening Shift),Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905672658,Custodian - Night Shift,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904083597,Diesel Fleet Mechanic,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3894569115,Mechanical Rotating Engineer,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3891283801,"Pipe Welder - Valdosta, GA",Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903827097,Maintenance Mechanic,Entry level,75000.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901941524,Cement Tanker Driver Class A CDL - Alleyton,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3906245907,Laundry Attendant,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901944585,"RazerStore Evangelist (PT, San Diego)",Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904384790,Shift Leader -  1483,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3886832181,Mine Safety and Health Specialist,Entry level,104886.5,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905827776,Vibration Analyst,Associate,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3900980801,Line Attendant (3rd shift),Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905289229,Warehouse Supervisor,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905333983,Stock Associate,Entry level,41028.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901942551,Courier,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3885853090,Housekeeper $15hr,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904728282,"Fragrance & Beauty Advisor, Williamsburg NYC",Mid-Senior level,56160.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902861918,Part-Time Beauty Advisor - Sephora,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3886460558,Events Coordinator & Special Projects,Entry level,51000.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3906231685,Non CDL Driver,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904421635,Tom Ford Beauty Advisor - Full Time - SouthPark Mall,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3900960283,Production Lead,Entry level,35360.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3884434974,Sorter | 2nd Shift,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3895569184,Maintenance Utility,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3899534237,Package Handler (Warehouse like),Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901371529,Automotive Detailer - Car Washer - O'Fallon,Entry level,31200.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905842661,Transportation Manager,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887908786,Travel RRT - Job Id: JO03716440,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3900980857,Nuclear Radiological Engineer,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902747984,CDL-A LOCAL DELIVERY DRIVER,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3895277427,Processing Operator,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887714823,"Male Spa Attendant (Casual) - Kilolani Spa at Grand Wailea, A Waldorf Astoria Resort",Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902780602,Production Manager,Mid-Senior level,92500.0,2,0.6666666666666666
3905288187,Collision Estimator,Mid-Senior level,,3902754974,Warehouse Associate,Entry level,54080.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887578303,1014 - Operator Equipment - Medium,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3884435773,HVAC Technician,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902332182,Assembler,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902785501,Housekeeping Aide,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904424443,Assistant General Manager,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887493778,Auto Detailer,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3891073076,Mechanical Maintenance,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3891254323,Diesel Technician/Mechanic III - Entry Level,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904422465,"Asset Protection Detective, Newpark - Part Time",Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904370201,Facilities Associate II,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902737146,HSE Specialist,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904366084,Line Cook - FT Hotel Colee,Associate,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3889428457,Branch Operations Manager - Ocotillo,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3888019775,HMC Machinist - 2nd Shift,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904407770,Senior Business Operations Manager,Mid-Senior level,141000.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905283964,Volunteer: Blood Drive Ambassador - Brantley County (Quarterly Engagement),Associate,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901376181,D365 F&O Operations Consultant,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904956195,Warehouse Operator,Entry level,42744.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905673703,Kitchen Leader,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904567057,Parts Runner,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3895219135,Production Intern,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3885813291,Barback,Associate,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3889702659,Delivery Driver,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905273659,Dishwasher,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3894276744,CDL Driver/Warehouseman,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901939573,"Senior Associate, Distribution Field Operations",Entry level,69700.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903472905,Logistics Team Member - Warehouse,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887489649,Warehouse Order Selector,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905378445,Courier,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3895523946,Facility Operations Coordinator - Utilities & Energy Services,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902751466,Stand Up Forklift Operator - 1st shift Romeoville (6:30 - 3:00pm; M-F),Entry level,41995.2,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3894872625,Food Service Operations Manager II,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3898156615,Simulation Operations Specialist,Associate,53622.4,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3895826428,"Amplify Your Earnings: CDL-A Drivers Can Earn $100,000+ Annually with Route-Specific Sign-On Bonuses",Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904502928,Maintenance Technician III,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904418838,Industrial Maintenance Technician,Not Specified,95000.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905203489,Facilities Support,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902794754,Dishwasher - City Cruises,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903807801,Warehouse Assocaite II - 1st Shift,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901349964,Production Engineer 1,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3898172153,Assembly Cell Operator,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3900980081,Fleet Operations Specialist,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3885807553,Quality Assurance Superintendent,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3900955027,"Dishwasher, Momosan Ramen by Morimoto",Not Specified,37440.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3888027217,Event Assistant,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3900077322,Bilingual Freezer Forklift Operator,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3894879092,Assembly Operator Lead,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887495491,Loader - Roof Top,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902805946,"Train Dispatcher/Train Service Supervisor - Capital Support Planning, General Order Writer",Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901941717,Line Attendant (1st shift),Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904384951,"Coordinator, Office Operations",Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3906225420,Associate - K Kitchen,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905398144,DOT Driver,Associate,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3906231079,Rigger Helper (6),Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3900966151,Forklift Operator II,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905211019,Room Attendant - Seasonal,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902757008,Diesel Mechanic - Bonuses!,Not Specified,82388.8,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901976745,Job Fair - City Cruises Chicago - April 23rd 2024,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887704244,"Director of Food Safety, Quality, and Regulatory Compliance",Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3886451773,Construction Manager,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887575199,"Restaurant Crewmember: Cashier, Cook, Customer Service",Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905375424,Industrial Electrician - 1822684,Associate,67464.8,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3889776007,Intermediate CNC Machinist (2nd shift),Not Specified,55494.4,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3898165863,Provider Ops Rep,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887482546,Bus Driver (P or S Endorsement Required),Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3885102348,Yardman,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3891019800,Reach Truck/ Stand up Forklift,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901991041,Supervisor/Manager Part-Time CT POST,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901944226,Heavy Assembler,Entry level,38480.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905851622,Senior Professional Transportation Engineer,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902863067,Commercial Roofing Superintendent,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3884433390,Air Conditioning Equipment Mechanic Supervisor (HVAC Foreman),Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902863351,"Mechanical Manufacturing Technician I, 3rd Shift (Onsite)",Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904362781,Contract Product Operations Lead | 5th Avenue Mall,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3906201117,"Gas Line Safety Inspector - Columbia, TN",Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905302377,Asset Protection - Security Ambassador - Rack at 31st and 6th,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905849980,"PV Solar Field Technician III - Silver State BESS - Enterprise, NV",Entry level,,2,1.0
